"6,7","22,24","10,11","12,13","17,16","19,21","30,32","34,35","27,28"
"6,7","22,24","10,11","12,13","15,18","19,21","30,32","34,35","27,28"
"6,7","22,24","10,11","12,13","15,18","19,21","29,31","34,35","27,28"
"6,7","22,24","10,11","12,13","16,17","19,21","30,32","33,35","27,28"
"6,7","22,23","10,11","12,13","16,17","19,21","30,32","34,35","27,28"
"6,7","22,24","9,10","12,14","16,17","19,21","29,31","34,35","27,28"
"6,7","22,24","9,10","12,13","16,17","19,21","30,32","34,35","27,28"
